Rank,TZ,DAIO,Yr,mvts
Base,Netherlands,TO,2018,716875
Base,Netherlands,TO,2019,719954
Base,Netherlands,TO,2020,301676
Base,Netherlands,TO,2021,307218
Base,Netherlands,TO,2022,574569
Base,Netherlands,TO,2023,638382
Base,Netherlands,TO,2024,673712.0435
Base,Netherlands,TO,2025,699653.439
Base,Netherlands,TO,2026,712220.4636
Base,Netherlands,TO,2027,725287.5077
Base,Netherlands,TO,2028,739721.9468
Base,Netherlands,TO,2029,749626.0058
Base,Netherlands,TO,2030,760367.0284
Base,Netherlands,T,2010,1012709
Base,Netherlands,T,2011,1085197
Base,Netherlands,T,2012,1083438
Base,Netherlands,T,2013,1108972
Base,Netherlands,T,2014,1137546
Base,Netherlands,T,2015,1175820
Base,Netherlands,T,2016,1240930
Base,Netherlands,T,2017,1286809
Base,Netherlands,T,2018,1328608
Base,Netherlands,T,2019,1331535
Base,Netherlands,T,2020,595803
Base,Netherlands,T,2021,652554
Base,Netherlands,T,2022,1092062
Base,Netherlands,T,2023,1193466
Base,Netherlands,T,2024,1257379.112
Base,Netherlands,T,2025,1296936.44
Base,Netherlands,T,2026,1303488.334
Base,Netherlands,T,2027,1318521.218
Base,Netherlands,T,2028,1340134.748
Base,Netherlands,T,2029,1356678.38
Base,Netherlands,T,2030,1374223.722
Base,Norway-Continental,I,2010,288946
Base,Norway-Continental,I,2011,295978
Base,Norway-Continental,I,2012,306012
Base,Norway-Continental,I,2013,306072
Base,Norway-Continental,I,2014,309824
Base,Norway-Continental,I,2015,302308
Base,Norway-Continental,I,2016,295399
Base,Norway-Continental,I,2017,288766
Base,Norway-Continental,I,2018,280201
Base,Norway-Continental,I,2019,276926
Base,Norway-Continental,I,2020,213779
Base,Norway-Continental,I,2021,235883
Base,Norway-Continental,I,2022,271695
Base,Norway-Continental,I,2023,264630
Base,Norway-Continental,I,2024,258678.2384
Base,Norway-Continental,I,2025,258150.1999
Base,Norway-Continental,I,2026,257215.4147
Base,Norway-Continental,I,2027,256257.5059
Base,Norway-Continental,I,2028,255876.8999
Base,Norway-Continental,I,2029,253990.5541
Base,Norway-Continental,I,2030,252699.9178
Base,Norway-Continental,TI,2010,288946
Base,Norway-Continental,TI,2011,295978
Base,Norway-Continental,TI,2012,306012
Base,Norway-Continental,TI,2013,306072
Base,Norway-Continental,TI,2014,309824
Base,Norway-Continental,TI,2015,302308
Base,Norway-Continental,TI,2016,295399
Base,Norway-Continental,TI,2017,288766
Base,Norway-Continental,TI,2018,280201
Base,Norway-Continental,TI,2019,276926
Base,Norway-Continental,TI,2020,213779
Base,Norway-Continental,TI,2021,235883
Base,Norway-Continental,TI,2022,271695
Base,Norway-Continental,TI,2023,264630
Base,Norway-Continental,TI,2024,258678.2384
Base,Norway-Continental,TI,2025,258150.1999
Base,Norway-Continental,TI,2026,257215.4147
Base,Norway-Continental,TI,2027,256257.5059
Base,Norway-Continental,TI,2028,255876.8999
Base,Norway-Continental,TI,2029,253990.5541
Base,Norway-Continental,TI,2030,252699.9178
Base,Norway-Continental,AD,2010,206600
Base,Norway-Continental,AD,2011,222637
Base,Norway-Continental,AD,2012,234104
Base,Norway-Continental,AD,2013,250870
Base,Norway-Continental,AD,2014,250088
Base,Norway-Continental,AD,2015,232936
Base,Norway-Continental,AD,2016,222930
Base,Norway-Continental,AD,2017,219991
Base,Norway-Continental,AD,2018,233028
Base,Norway-Continental,AD,2019,235693
Base,Norway-Continental,AD,2020,93971
Base,Norway-Continental,AD,2021,90651
Base,Norway-Continental,AD,2022,190057
Base,Norway-Continental,AD,2023,206226
Base,Norway-Continental,AD,2024,211655.8666
Base,Norway-Continental,AD,2025,217273.6833
Base,Norway-Continental,AD,2026,225581.5794
Base,Norway-Continental,AD,2027,230449.2487
Base,Norway-Continental,AD,2028,235676.3967
Base,Norway-Continental,AD,2029,239333.7778
Base,Norway-Continental,AD,2030,243023.7229
Base,Norway-Continental,TAD,2010,206600
Base,Norway-Continental,TAD,2011,222637
Base,Norway-Continental,TAD,2012,234104
Base,Norway-Continental,TAD,2013,250870
Base,Norway-Continental,TAD,2014,250088
Base,Norway-Continental,TAD,2015,232936
Base,Norway-Continental,TAD,2016,222930
Base,Norway-Continental,TAD,2017,219991
Base,Norway-Continental,TAD,2018,233028
Base,Norway-Continental,TAD,2019,235693
Base,Norway-Continental,TAD,2020,93971
Base,Norway-Continental,TAD,2021,90651
Base,Norway-Continental,TAD,2022,190057
Base,Norway-Continental,TAD,2023,206226
Base,Norway-Continental,TAD,2024,211655.8666
Base,Norway-Continental,TAD,2025,217273.6833
Base,Norway-Continental,TAD,2026,225581.5794
Base,Norway-Continental,TAD,2027,230449.2487
Base,Norway-Continental,TAD,2028,235676.3967
Base,Norway-Continental,TAD,2029,239333.7778
Base,Norway-Continental,TAD,2030,243023.7229
Base,Norway-Continental,O,2010,41453
Base,Norway-Continental,O,2011,44805
Base,Norway-Continental,O,2012,46854
Base,Norway-Continental,O,2013,53217
Base,Norway-Continental,O,2014,58974
Base,Norway-Continental,O,2015,67886
Base,Norway-Continental,O,2016,80212
Base,Norway-Continental,O,2017,82358
Base,Norway-Continental,O,2018,81262
Base,Norway-Continental,O,2019,78651
Base,Norway-Continental,O,2020,36581
Base,Norway-Continental,O,2021,47303
Base,Norway-Continental,O,2022,62983
Base,Norway-Continental,O,2023,75652
Base,Norway-Continental,O,2024,81541.37758
Base,Norway-Continental,O,2025,84802.20863
Base,Norway-Continental,O,2026,87689.7515
Base,Norway-Continental,O,2027,90655.42611
Base,Norway-Continental,O,2028,93808.35153
Base,Norway-Continental,O,2029,96418.44547
Base,Norway-Continental,O,2030,99264.78633
Base,Norway-Continental,TO,2010,41453
Base,Norway-Continental,TO,2011,44805
Base,Norway-Continental,TO,2012,46854
Base,Norway-Continental,TO,2013,53217
Base,Norway-Continental,TO,2014,58974
Base,Norway-Continental,TO,2015,67886
Base,Norway-Continental,TO,2016,80212
Base,Norway-Continental,TO,2017,82358
Base,Norway-Continental,TO,2018,81262
Base,Norway-Continental,TO,2019,78651
Base,Norway-Continental,TO,2020,36581
Base,Norway-Continental,TO,2021,47303
Base,Norway-Continental,TO,2022,62983
Base,Norway-Continental,TO,2023,75652
Base,Norway-Continental,TO,2024,81541.37758
Base,Norway-Continental,TO,2025,84802.20863
Base,Norway-Continental,TO,2026,87689.7515
Base,Norway-Continental,TO,2027,90655.42611
Base,Norway-Continental,TO,2028,93808.35153
Base,Norway-Continental,TO,2029,96418.44547
Base,Norway-Continental,TO,2030,99264.78633
Base,Norway-Continental,T,2010,536999
Base,Norway-Continental,T,2011,563420
Base,Norway-Continental,T,2012,586970
Base,Norway-Continental,T,2013,610159
Base,Norway-Continental,T,2014,618886
Base,Norway-Continental,T,2015,603130
Base,Norway-Continental,T,2016,598541
Base,Norway-Continental,T,2017,591115
Base,Norway-Continental,T,2018,594491
Base,Norway-Continental,T,2019,591270
Base,Norway-Continental,T,2020,344331
Base,Norway-Continental,T,2021,373837
Base,Norway-Continental,T,2022,524735
Base,Norway-Continental,T,2023,546508
Base,Norway-Continental,T,2024,551875.4826
Base,Norway-Continental,T,2025,560226.0919
Base,Norway-Continental,T,2026,570486.7456
Base,Norway-Continental,T,2027,577362.1807
Base,Norway-Continental,T,2028,585361.6481
Base,Norway-Continental,T,2029,589742.7773
Base,Norway-Continental,T,2030,594988.427
Base,Poland,I,2010,40968
Base,Poland,I,2011,44444
Base,Poland,I,2012,52262
Base,Poland,I,2013,41915
Base,Poland,I,2014,43166
Base,Poland,I,2015,40709
Base,Poland,I,2016,41150
Base,Poland,I,2017,43899
Base,Poland,I,2018,42913
Base,Poland,I,2019,43806
Base,Poland,I,2020,28739
Base,Poland,I,2021,29613
Base,Poland,I,2022,41907
Base,Poland,I,2023,43306
Base,Poland,I,2024,43301.77734
Base,Poland,I,2025,43710.71489
Base,Poland,I,2026,45172.8075
Base,Poland,I,2027,46402.5412
Base,Poland,I,2028,47729.18373
Base,Poland,I,2029,48739.07332
Base,Poland,I,2030,49821.34433
Base,Poland,TI,2010,40968
Base,Poland,TI,2011,44444
Base,Poland,TI,2012,52262
Base,Poland,TI,2013,41915
Base,Poland,TI,2014,43166
Base,Poland,TI,2015,40709
Base,Poland,TI,2016,41150
Base,Poland,TI,2017,43899
Base,Poland,TI,2018,42913
Base,Poland,TI,2019,43806
Base,Poland,TI,2020,28739
Base,Poland,TI,2021,29613
Base,Poland,TI,2022,41907
Base,Poland,TI,2023,43306
Base,Poland,TI,2024,43301.77734
Base,Poland,TI,2025,43710.71489
Base,Poland,TI,2026,45172.8075
Base,Poland,TI,2027,46402.5412
Base,Poland,TI,2028,47729.18373
Base,Poland,TI,2029,48739.07332
Base,Poland,TI,2030,49821.34433
Base,Poland,AD,2010,215873
Base,Poland,AD,2011,221124
Base,Poland,AD,2012,229512
Base,Poland,AD,2013,234481
Base,Poland,AD,2014,240316
Base,Poland,AD,2015,257033
Base,Poland,AD,2016,280891
Base,Poland,AD,2017,308198
Base,Poland,AD,2018,353495
Base,Poland,AD,2019,368450
Base,Poland,AD,2020,149013
Base,Poland,AD,2021,192634
Base,Poland,AD,2022,313787
Base,Poland,AD,2023,360614
Base,Poland,AD,2024,407868.4464
Base,Poland,AD,2025,440343.2234
Base,Poland,AD,2026,454971.6226
Base,Poland,AD,2027,468271.0542
Base,Poland,AD,2028,482517.4017
Base,Poland,AD,2029,493971.7531
Base,Poland,AD,2030,505871.5215
Base,Poland,TAD,2010,215873
Base,Poland,TAD,2011,221124
Base,Poland,TAD,2012,229512
Base,Poland,TAD,2013,234481
Base,Poland,TAD,2014,240316
Base,Poland,TAD,2015,257033
Base,Poland,TAD,2016,280891
Base,Poland,TAD,2017,308198
Base,Poland,TAD,2018,353495
Base,Poland,TAD,2019,368450
Base,Poland,TAD,2020,149013
Base,Poland,TAD,2021,192634
Base,Poland,TAD,2022,313787
Base,Poland,TAD,2023,360614
Base,Poland,TAD,2024,407868.4464
Base,Poland,TAD,2025,440343.2234
Base,Poland,TAD,2026,454971.6226
Base,Poland,TAD,2027,468271.0542
Base,Poland,TAD,2028,482517.4017
Base,Poland,TAD,2029,493971.7531
Base,Poland,TAD,2030,505871.5215
Base,Poland,O,2010,341678
Base,Poland,O,2011,389080
Base,Poland,O,2012,402676
Base,Poland,O,2013,415421
Base,Poland,O,2014,418043
Base,Poland,O,2015,401702
Base,Poland,O,2016,432657
Base,Poland,O,2017,440632
Base,Poland,O,2018,475397
Base,Poland,O,2019,500217
Base,Poland,O,2020,199164
Base,Poland,O,2021,250951
Base,Poland,O,2022,271270
Base,Poland,O,2023,293293
Base,Poland,O,2024,309184.8812
Base,Poland,O,2025,328413.5265
Base,Poland,O,2026,338006.6404
Base,Poland,O,2027,346872.812
Base,Poland,O,2028,356496.8677
Base,Poland,O,2029,364032.3884
Base,Poland,O,2030,372209.8771
Base,Poland,TO,2010,341678
Base,Poland,TO,2011,389080
Base,Poland,TO,2012,402676
Base,Poland,TO,2013,415421
Base,Poland,TO,2014,418043
Base,Poland,TO,2015,401702
Base,Poland,TO,2016,432657
Base,Poland,TO,2017,440632
Base,Poland,TO,2018,475397
Base,Poland,TO,2019,500217
Base,Poland,TO,2020,199164
Base,Poland,TO,2021,250951
Base,Poland,TO,2022,271270
Base,Poland,TO,2023,293293
Base,Poland,TO,2024,309184.8812
Base,Poland,TO,2025,328413.5265
Base,Poland,TO,2026,338006.6404
Base,Poland,TO,2027,346872.812
Base,Poland,TO,2028,356496.8677
Base,Poland,TO,2029,364032.3884
Base,Poland,TO,2030,372209.8771
Base,Poland,T,2010,598519
Base,Poland,T,2011,654648
Base,Poland,T,2012,684450
Base,Poland,T,2013,691817
Base,Poland,T,2014,701525
Base,Poland,T,2015,699444
Base,Poland,T,2016,754698
Base,Poland,T,2017,792729
Base,Poland,T,2018,871805
Base,Poland,T,2019,912473
Base,Poland,T,2020,376916
Base,Poland,T,2021,473198
Base,Poland,T,2022,626964
Base,Poland,T,2023,697213
Base,Poland,T,2024,760355.1049
Base,Poland,T,2025,812467.4648
Base,Poland,T,2026,838151.0705
Base,Poland,T,2027,861546.4074
Base,Poland,T,2028,886743.4531
Base,Poland,T,2029,906743.2147
Base,Poland,T,2030,927902.743
Base,Romania,I,2010,28472
Base,Romania,I,2011,21584
Base,Romania,I,2012,19162
Base,Romania,I,2013,16453
Base,Romania,I,2014,14969
Base,Romania,I,2015,14918
Base,Romania,I,2016,19680
Base,Romania,I,2017,22952
Base,Romania,I,2018,24650
Base,Romania,I,2019,23564
Base,Romania,I,2020,13801
Base,Romania,I,2021,17688
Base,Romania,I,2022,22599
Base,Romania,I,2023,22079
Base,Romania,I,2024,21122.42099
Base,Romania,I,2025,20952.93488
Base,Romania,I,2026,21437.45748
Base,Romania,I,2027,22077.82814
Base,Romania,I,2028,22682.79883
Base,Romania,I,2029,23065.19298
Base,Romania,I,2030,23481.85731
Base,Romania,TI,2010,28472
Base,Romania,TI,2011,21584
Base,Romania,TI,2012,19162
Base,Romania,TI,2013,16453
Base,Romania,TI,2014,14969
Base,Romania,TI,2015,14918
Base,Romania,TI,2016,19680
Base,Romania,TI,2017,22952
Base,Romania,TI,2018,24650
Base,Romania,TI,2019,23564
Base,Romania,TI,2020,13801
Base,Romania,TI,2021,17688
Base,Romania,TI,2022,22599
Base,Romania,TI,2023,22079
Base,Romania,TI,2024,21122.42099
Base,Romania,TI,2025,20952.93488
Base,Romania,TI,2026,21437.45748
Base,Romania,TI,2027,22077.82814
Base,Romania,TI,2028,22682.79883
Base,Romania,TI,2029,23065.19298
Base,Romania,TI,2030,23481.85731
Base,Romania,AD,2010,116642
Base,Romania,AD,2011,117051
Base,Romania,AD,2012,110323
Base,Romania,AD,2013,105267
Base,Romania,AD,2014,112278
Base,Romania,AD,2015,119752
Base,Romania,AD,2016,134833
Base,Romania,AD,2017,151752
Base,Romania,AD,2018,159417
Base,Romania,AD,2019,164114
Base,Romania,AD,2020,70384
Base,Romania,AD,2021,101419
Base,Romania,AD,2022,148097
Base,Romania,AD,2023,164082
Base,Romania,AD,2024,172743.3704
Base,Romania,AD,2025,180112.5747
Base,Romania,AD,2026,185819.9197
Base,Romania,AD,2027,192525.4264
Base,Romania,AD,2028,199254.8448
Base,Romania,AD,2029,204387.1951
Base,Romania,AD,2030,209771.0179
Base,Romania,TAD,2010,116642
Base,Romania,TAD,2011,117051
Base,Romania,TAD,2012,110323
Base,Romania,TAD,2013,105267
Base,Romania,TAD,2014,112278
Base,Romania,TAD,2015,119752
Base,Romania,TAD,2016,134833
Base,Romania,TAD,2017,151752
Base,Romania,TAD,2018,159417
Base,Romania,TAD,2019,164114
Base,Romania,TAD,2020,70384
Base,Romania,TAD,2021,101419
Base,Romania,TAD,2022,148097
Base,Romania,TAD,2023,164082
Base,Romania,TAD,2024,172743.3704
Base,Romania,TAD,2025,180112.5747
Base,Romania,TAD,2026,185819.9197
Base,Romania,TAD,2027,192525.4264
Base,Romania,TAD,2028,199254.8448
Base,Romania,TAD,2029,204387.1951
Base,Romania,TAD,2030,209771.0179
Base,Romania,O,2010,324427
Base,Romania,O,2011,348732
Base,Romania,O,2012,357775
Base,Romania,O,2013,391167
Base,Romania,O,2014,470982
Base,Romania,O,2015,500074
Base,Romania,O,2016,466043
Base,Romania,O,2017,498610
Base,Romania,O,2018,554026
Base,Romania,O,2019,559552
Base,Romania,O,2020,235809
Base,Romania,O,2021,334513
Base,Romania,O,2022,485703
Base,Romania,O,2023,582468
Base,Romania,O,2024,624095.6021
Base,Romania,O,2025,654282.1659
Base,Romania,O,2026,671627.9473
Base,Romania,O,2027,689108.7646
Base,Romania,O,2028,708518.9372
Base,Romania,O,2029,724702.5336
Base,Romania,O,2030,742066.1293
Base,Romania,TO,2010,324427
Base,Romania,TO,2011,348732
Base,Romania,TO,2012,357775
Base,Romania,TO,2013,391167
Base,Romania,TO,2014,470982
Base,Romania,TO,2015,500074
Base,Romania,TO,2016,466043
Base,Romania,TO,2017,498610
Base,Romania,TO,2018,554026
Base,Romania,TO,2019,559552
Base,Romania,TO,2020,235809
Base,Romania,TO,2021,334513
Base,Romania,TO,2022,485703
Base,Romania,TO,2023,582468
Base,Romania,TO,2024,624095.6021
Base,Romania,TO,2025,654282.1659
Base,Romania,TO,2026,671627.9473
Base,Romania,TO,2027,689108.7646
Base,Romania,TO,2028,708518.9372
Base,Romania,TO,2029,724702.5336
Base,Romania,TO,2030,742066.1293
Base,Romania,T,2010,469541
Base,Romania,T,2011,487367
Base,Romania,T,2012,487260
Base,Romania,T,2013,512887
Base,Romania,T,2014,598229
Base,Romania,T,2015,634744
Base,Romania,T,2016,620556
Base,Romania,T,2017,673314
Base,Romania,T,2018,738093
Base,Romania,T,2019,747230
Base,Romania,T,2020,319994
Base,Romania,T,2021,453620
Base,Romania,T,2022,656399
Base,Romania,T,2023,768629
Base,Romania,T,2024,817961.3934
Base,Romania,T,2025,855347.6755
Base,Romania,T,2026,878885.3245
Base,Romania,T,2027,903712.0192
Base,Romania,T,2028,930456.5808
Base,Romania,T,2029,952154.9217
Base,Romania,T,2030,975319.0045
Base,Portugal-SantaMaria,I,2010,12947
Base,Portugal-SantaMaria,I,2011,12612
Base,Portugal-SantaMaria,I,2012,12241
Base,Portugal-SantaMaria,I,2013,11632
Base,Portugal-SantaMaria,I,2014,11915
Base,Portugal-SantaMaria,I,2015,12453
Base,Portugal-SantaMaria,I,2016,14264
Base,Portugal-SantaMaria,I,2017,15267
Base,Portugal-SantaMaria,I,2018,15447
Base,Portugal-SantaMaria,I,2019,15826
Base,Portugal-SantaMaria,I,2020,11011
Base,Portugal-SantaMaria,I,2021,15005
Base,Portugal-SantaMaria,I,2022,17858
Base,Portugal-SantaMaria,I,2023,19258
Base,Portugal-SantaMaria,I,2024,19989.39243
Base,Portugal-SantaMaria,I,2025,20228.99969
Base,Portugal-SantaMaria,I,2026,20370.50931
Base,Portugal-SantaMaria,I,2027,20421.76971
Base,Portugal-SantaMaria,I,2028,20461.38787
Base,Portugal-SantaMaria,I,2029,20338.93472
Base,Portugal-SantaMaria,I,2030,20255.33458
Base,Portugal-SantaMaria,TI,2010,12947
Base,Portugal-SantaMaria,TI,2011,12612
Base,Portugal-SantaMaria,TI,2012,12241
Base,Portugal-SantaMaria,TI,2013,11632
Base,Portugal-SantaMaria,TI,2014,11915
Base,Portugal-SantaMaria,TI,2015,12453
Base,Portugal-SantaMaria,TI,2016,14264
Base,Portugal-SantaMaria,TI,2017,15267
Base,Portugal-SantaMaria,TI,2018,15447
Base,Portugal-SantaMaria,TI,2019,15826
Base,Portugal-SantaMaria,TI,2020,11011
Base,Portugal-SantaMaria,TI,2021,15005
Base,Portugal-SantaMaria,TI,2022,17858
Base,Portugal-SantaMaria,TI,2023,19258
Base,Portugal-SantaMaria,TI,2024,19989.39243
Base,Portugal-SantaMaria,TI,2025,20228.99969
Base,Portugal-SantaMaria,TI,2026,20370.50931
Base,Portugal-SantaMaria,TI,2027,20421.76971
Base,Portugal-SantaMaria,TI,2028,20461.38787
Base,Portugal-SantaMaria,TI,2029,20338.93472
Base,Portugal-SantaMaria,TI,2030,20255.33458
Base,Portugal-SantaMaria,AD,2010,12511
Base,Portugal-SantaMaria,AD,2011,11785
Base,Portugal-SantaMaria,AD,2012,11418
Base,Portugal-SantaMaria,AD,2013,11401
Base,Portugal-SantaMaria,AD,2014,11467
Base,Portugal-SantaMaria,AD,2015,12540
Base,Portugal-SantaMaria,AD,2016,14162
Base,Portugal-SantaMaria,AD,2017,16621
Base,Portugal-SantaMaria,AD,2018,17287
Base,Portugal-SantaMaria,AD,2019,17591
Base,Portugal-SantaMaria,AD,2020,10343
Base,Portugal-SantaMaria,AD,2021,13606
Base,Portugal-SantaMaria,AD,2022,18754
Base,Portugal-SantaMaria,AD,2023,19626
Base,Portugal-SantaMaria,AD,2024,21604.28982
Base,Portugal-SantaMaria,AD,2025,23007.89073
Base,Portugal-SantaMaria,AD,2026,23906.58901
Base,Portugal-SantaMaria,AD,2027,24664.84954
Base,Portugal-SantaMaria,AD,2028,25386.08673
Base,Portugal-SantaMaria,AD,2029,25885.43569
Base,Portugal-SantaMaria,AD,2030,26430.16234
Base,Portugal-SantaMaria,TAD,2010,12511
Base,Portugal-SantaMaria,TAD,2011,11785
Base,Portugal-SantaMaria,TAD,2012,11418
Base,Portugal-SantaMaria,TAD,2013,11401
Base,Portugal-SantaMaria,TAD,2014,11467
Base,Portugal-SantaMaria,TAD,2015,12540
Base,Portugal-SantaMaria,TAD,2016,14162
Base,Portugal-SantaMaria,TAD,2017,16621
Base,Portugal-SantaMaria,TAD,2018,17287
Base,Portugal-SantaMaria,TAD,2019,17591
Base,Portugal-SantaMaria,TAD,2020,10343
Base,Portugal-SantaMaria,TAD,2021,13606
Base,Portugal-SantaMaria,TAD,2022,18754
Base,Portugal-SantaMaria,TAD,2023,19626
Base,Portugal-SantaMaria,TAD,2024,21604.28982
Base,Portugal-SantaMaria,TAD,2025,23007.89073
Base,Portugal-SantaMaria,TAD,2026,23906.58901
Base,Portugal-SantaMaria,TAD,2027,24664.84954
Base,Portugal-SantaMaria,TAD,2028,25386.08673
Base,Portugal-SantaMaria,TAD,2029,25885.43569
Base,Portugal-SantaMaria,TAD,2030,26430.16234
Base,Portugal-SantaMaria,O,2010,92327
Base,Portugal-SantaMaria,O,2011,98460
Base,Portugal-SantaMaria,O,2012,94430
Base,Portugal-SantaMaria,O,2013,98251
Base,Portugal-SantaMaria,O,2014,101241
Base,Portugal-SantaMaria,O,2015,110643
Base,Portugal-SantaMaria,O,2016,122622
Base,Portugal-SantaMaria,O,2017,130544
Base,Portugal-SantaMaria,O,2018,134391
Base,Portugal-SantaMaria,O,2019,133848
Base,Portugal-SantaMaria,O,2020,57019
Base,Portugal-SantaMaria,O,2021,70396
Base,Portugal-SantaMaria,O,2022,122586
Base,Portugal-SantaMaria,O,2023,142065
Base,Portugal-SantaMaria,O,2024,157014.309
Base,Portugal-SantaMaria,O,2025,169771.3648
Base,Portugal-SantaMaria,O,2026,174999.5717
Base,Portugal-SantaMaria,O,2027,180287.438
Base,Portugal-SantaMaria,O,2028,185925.4316
Base,Portugal-SantaMaria,O,2029,190588.0202
Base,Portugal-SantaMaria,O,2030,195645.0741
Base,Portugal-SantaMaria,TO,2010,92327
Base,Portugal-SantaMaria,TO,2011,98460
Base,Portugal-SantaMaria,TO,2012,94430
Base,Portugal-SantaMaria,TO,2013,98251
Base,Portugal-SantaMaria,TO,2014,101241
Base,Portugal-SantaMaria,TO,2015,110643
Base,Portugal-SantaMaria,TO,2016,122622
Base,Portugal-SantaMaria,TO,2017,130544
Base,Portugal-SantaMaria,TO,2018,134391
Base,Portugal-SantaMaria,TO,2019,133848
Base,Portugal-SantaMaria,TO,2020,57019
Base,Portugal-SantaMaria,TO,2021,70396
Base,Portugal-SantaMaria,TO,2022,122586
Base,Portugal-SantaMaria,TO,2023,142065
Base,Portugal-SantaMaria,TO,2024,157014.309
Base,Portugal-SantaMaria,TO,2025,169771.3648
Base,Portugal-SantaMaria,TO,2026,174999.5717
Base,Portugal-SantaMaria,TO,2027,180287.438
Base,Portugal-SantaMaria,TO,2028,185925.4316
Base,Portugal-SantaMaria,TO,2029,190588.0202
Base,Portugal-SantaMaria,TO,2030,195645.0741
Base,Portugal-SantaMaria,T,2010,117785
Base,Portugal-SantaMaria,T,2011,122857
Base,Portugal-SantaMaria,T,2012,118089
Base,Portugal-SantaMaria,T,2013,121284
Base,Portugal-SantaMaria,T,2014,124623
Base,Portugal-SantaMaria,T,2015,135636
Base,Portugal-SantaMaria,T,2016,151048
Base,Portugal-SantaMaria,T,2017,162432
Base,Portugal-SantaMaria,T,2018,167125
Base,Portugal-SantaMaria,T,2019,167265
Base,Portugal-SantaMaria,T,2020,78373
Base,Portugal-SantaMaria,T,2021,99007
Base,Portugal-SantaMaria,T,2022,159198
Base,Portugal-SantaMaria,T,2023,180949
Base,Portugal-SantaMaria,T,2024,198607.9913
Base,Portugal-SantaMaria,T,2025,213008.2552
Base,Portugal-SantaMaria,T,2026,219276.6701
Base,Portugal-SantaMaria,T,2027,225374.0572
Base,Portugal-SantaMaria,T,2028,231772.9062
Base,Portugal-SantaMaria,T,2029,236812.3906
Base,Portugal-SantaMaria,T,2030,242330.5711
Base,Serbia/Montenegro,I,2010,9020
Base,Serbia/Montenegro,I,2011,8324
Base,Serbia/Montenegro,I,2012,8007
Base,Serbia/Montenegro,I,2013,7847
Base,Serbia/Montenegro,I,2014,7186
Base,Serbia/Montenegro,I,2015,7656
Base,Serbia/Montenegro,I,2016,7850
Base,Serbia/Montenegro,I,2017,7514
Base,Serbia/Montenegro,I,2018,7824
Base,Serbia/Montenegro,I,2019,8110
Base,Serbia/Montenegro,I,2020,5190
Base,Serbia/Montenegro,I,2021,7687
Base,Serbia/Montenegro,I,2022,9696
Base,Serbia/Montenegro,I,2023,9402
Base,Serbia/Montenegro,I,2024,9271.039047
Base,Serbia/Montenegro,I,2025,9519.369413
Base,Serbia/Montenegro,I,2026,9939.908551
Base,Serbia/Montenegro,I,2027,10286.10608
Base,Serbia/Montenegro,I,2028,10668.37028
Base,Serbia/Montenegro,I,2029,10786.20542
Base,Serbia/Montenegro,I,2030,10874.92705
Base,Serbia/Montenegro,TI,2010,9020
Base,Serbia/Montenegro,TI,2011,8324
Base,Serbia/Montenegro,TI,2012,8007
Base,Serbia/Montenegro,TI,2013,7847
Base,Serbia/Montenegro,TI,2014,7186
Base,Serbia/Montenegro,TI,2015,7656
Base,Serbia/Montenegro,TI,2016,7850
Base,Serbia/Montenegro,TI,2017,7514
Base,Serbia/Montenegro,TI,2018,7824
Base,Serbia/Montenegro,TI,2019,8110
Base,Serbia/Montenegro,TI,2020,5190
Base,Serbia/Montenegro,TI,2021,7687
Base,Serbia/Montenegro,TI,2022,9696
Base,Serbia/Montenegro,TI,2023,9402
Base,Serbia/Montenegro,TI,2024,9271.039047
Base,Serbia/Montenegro,TI,2025,9519.369413
Base,Serbia/Montenegro,TI,2026,9939.908551
Base,Serbia/Montenegro,TI,2027,10286.10608
Base,Serbia/Montenegro,TI,2028,10668.37028
Base,Serbia/Montenegro,TI,2029,10786.20542
Base,Serbia/Montenegro,TI,2030,10874.92705
Base,Serbia/Montenegro,AD,2010,66551
Base,Serbia/Montenegro,AD,2011,68603
Base,Serbia/Montenegro,AD,2012,68561
Base,Serbia/Montenegro,AD,2013,72475
Base,Serbia/Montenegro,AD,2014,82389
Base,Serbia/Montenegro,AD,2015,83776
Base,Serbia/Montenegro,AD,2016,87518
Base,Serbia/Montenegro,AD,2017,92703
Base,Serbia/Montenegro,AD,2018,97995
Base,Serbia/Montenegro,AD,2019,105827
Base,Serbia/Montenegro,AD,2020,48003
Base,Serbia/Montenegro,AD,2021,74761
Base,Serbia/Montenegro,AD,2022,97759
Base,Serbia/Montenegro,AD,2023,119877
Base,Serbia/Montenegro,AD,2024,128851.6513
Base,Serbia/Montenegro,AD,2025,135563.0897
Base,Serbia/Montenegro,AD,2026,140374.5412
Base,Serbia/Montenegro,AD,2027,144777.0115
Base,Serbia/Montenegro,AD,2028,149941.5348
Base,Serbia/Montenegro,AD,2029,154277.689
Base,Serbia/Montenegro,AD,2030,158998.1933
Base,Serbia/Montenegro,TAD,2010,66551
Base,Serbia/Montenegro,TAD,2011,68603
Base,Serbia/Montenegro,TAD,2012,68561
Base,Serbia/Montenegro,TAD,2013,72475
Base,Serbia/Montenegro,TAD,2014,82389
Base,Serbia/Montenegro,TAD,2015,83776
Base,Serbia/Montenegro,TAD,2016,87518
Base,Serbia/Montenegro,TAD,2017,92703
Base,Serbia/Montenegro,TAD,2018,97995
Base,Serbia/Montenegro,TAD,2019,105827
