Rank,TZ,DAIO,Yr,mvts
High,UK-Ireland FAB,TAD,2031,2119809.859
High,UK-Ireland FAB,O,2024,331860
High,UK-Ireland FAB,O,2025,343653.3766
High,UK-Ireland FAB,O,2026,357175.7447
High,UK-Ireland FAB,O,2027,373444.5621
High,UK-Ireland FAB,O,2028,389346.4453
High,UK-Ireland FAB,O,2029,403368.4416
High,UK-Ireland FAB,O,2030,418799.8166
High,UK-Ireland FAB,O,2031,433683.3377
High,UK-Ireland FAB,TO,2024,331860
High,UK-Ireland FAB,TO,2025,343653.3766
High,UK-Ireland FAB,TO,2026,357175.7447
High,UK-Ireland FAB,TO,2027,373444.5621
High,UK-Ireland FAB,TO,2028,389346.4453
High,UK-Ireland FAB,TO,2029,403368.4416
High,UK-Ireland FAB,TO,2030,418799.8166
High,UK-Ireland FAB,TO,2031,433683.3377
High,UK-Ireland FAB,T,2024,2520123
High,UK-Ireland FAB,T,2025,2596273.445
High,UK-Ireland FAB,T,2026,2650365.933
High,UK-Ireland FAB,T,2027,2728029.432
High,UK-Ireland FAB,T,2028,2803477.811
High,UK-Ireland FAB,T,2029,2860224.897
High,UK-Ireland FAB,T,2030,2923531.077
High,UK-Ireland FAB,T,2031,2984454.776
High,DK-SE FAB,I,2024,134314
High,DK-SE FAB,I,2025,133637.5929
High,DK-SE FAB,I,2026,138744.4504
High,DK-SE FAB,I,2027,143923.142
High,DK-SE FAB,I,2028,148738.4383
High,DK-SE FAB,I,2029,152729.0531
High,DK-SE FAB,I,2030,157197.816
High,DK-SE FAB,I,2031,161800.9782
High,DK-SE FAB,TI,2024,134314
High,DK-SE FAB,TI,2025,133637.5929
High,DK-SE FAB,TI,2026,138744.4504
High,DK-SE FAB,TI,2027,143923.142
High,DK-SE FAB,TI,2028,148738.4383
High,DK-SE FAB,TI,2029,152729.0531
High,DK-SE FAB,TI,2030,157197.816
High,DK-SE FAB,TI,2031,161800.9782
High,DK-SE FAB,AD,2024,469076
High,DK-SE FAB,AD,2025,505749.8767
High,DK-SE FAB,AD,2026,531479.4952
High,DK-SE FAB,AD,2027,552652.9062
High,DK-SE FAB,AD,2028,571254.0544
High,DK-SE FAB,AD,2029,585440.3236
High,DK-SE FAB,AD,2030,601325.172
High,DK-SE FAB,AD,2031,617068.5535
High,DK-SE FAB,TAD,2024,469076
High,DK-SE FAB,TAD,2025,505749.8767
High,DK-SE FAB,TAD,2026,531479.4952
High,DK-SE FAB,TAD,2027,552652.9062
High,DK-SE FAB,TAD,2028,571254.0544
High,DK-SE FAB,TAD,2029,585440.3236
High,DK-SE FAB,TAD,2030,601325.172
High,DK-SE FAB,TAD,2031,617068.5535
High,DK-SE FAB,O,2024,317823
High,DK-SE FAB,O,2025,337663.7769
High,DK-SE FAB,O,2026,352847.6712
High,DK-SE FAB,O,2027,367852.3861
High,DK-SE FAB,O,2028,380584.5397
High,DK-SE FAB,O,2029,391275.8685
High,DK-SE FAB,O,2030,403286.6985
High,DK-SE FAB,O,2031,414449.2052
High,DK-SE FAB,TO,2024,317823
High,DK-SE FAB,TO,2025,337663.7769
High,DK-SE FAB,TO,2026,352847.6712
High,DK-SE FAB,TO,2027,367852.3861
High,DK-SE FAB,TO,2028,380584.5397
High,DK-SE FAB,TO,2029,391275.8685
High,DK-SE FAB,TO,2030,403286.6985
High,DK-SE FAB,TO,2031,414449.2052
High,DK-SE FAB,T,2024,921213
High,DK-SE FAB,T,2025,977051.2464
High,DK-SE FAB,T,2026,1023071.617
High,DK-SE FAB,T,2027,1064428.434
High,DK-SE FAB,T,2028,1100577.032
High,DK-SE FAB,T,2029,1129445.245
High,DK-SE FAB,T,2030,1161809.687
High,DK-SE FAB,T,2031,1193318.737
High,SES-RP2,I,2024,7067424
High,SES-RP2,I,2025,7344595.009
High,SES-RP2,I,2026,7556112.671
High,SES-RP2,I,2027,7791713.554
High,SES-RP2,I,2028,7997760.01
High,SES-RP2,I,2029,8143279.904
High,SES-RP2,I,2030,8299873.957
High,SES-RP2,I,2031,8426860.197
High,SES-RP2,TI,2024,7067424
High,SES-RP2,TI,2025,7344595.009
High,SES-RP2,TI,2026,7556112.671
High,SES-RP2,TI,2027,7791713.554
High,SES-RP2,TI,2028,7997760.01
High,SES-RP2,TI,2029,8143279.904
High,SES-RP2,TI,2030,8299873.957
High,SES-RP2,TI,2031,8426860.197
High,SES-RP2,AD,2024,2425283
High,SES-RP2,AD,2025,2597224.359
High,SES-RP2,AD,2026,2721417.925
High,SES-RP2,AD,2027,2860854.396
High,SES-RP2,AD,2028,2995137.97
High,SES-RP2,AD,2029,3112179.573
High,SES-RP2,AD,2030,3240484.306
High,SES-RP2,AD,2031,3362655.854
High,SES-RP2,TAD,2024,2425283
High,SES-RP2,TAD,2025,2597224.359
High,SES-RP2,TAD,2026,2721417.925
High,SES-RP2,TAD,2027,2860854.396
High,SES-RP2,TAD,2028,2995137.97
High,SES-RP2,TAD,2029,3112179.573
High,SES-RP2,TAD,2030,3240484.306
High,SES-RP2,TAD,2031,3362655.854
High,SES-RP2,O,2024,376685
High,SES-RP2,O,2025,413505.0757
High,SES-RP2,O,2026,449480.4788
High,SES-RP2,O,2027,484351.9259
High,SES-RP2,O,2028,519413.2218
High,SES-RP2,O,2029,552756.1868
High,SES-RP2,O,2030,589349.7073
High,SES-RP2,O,2031,628457.3166
High,SES-RP2,TO,2024,376685
High,SES-RP2,TO,2025,413505.0757
High,SES-RP2,TO,2026,449480.4788
High,SES-RP2,TO,2027,484351.9259
High,SES-RP2,TO,2028,519413.2218
High,SES-RP2,TO,2029,552756.1868
High,SES-RP2,TO,2030,589349.7073
High,SES-RP2,TO,2031,628457.3166
High,SES-RP2,T,2024,9869392
High,SES-RP2,T,2025,10355324.44
High,SES-RP2,T,2026,10727011.07
High,SES-RP2,T,2027,11136919.88
High,SES-RP2,T,2028,11512311.2
High,SES-RP2,T,2029,11808215.66
High,SES-RP2,T,2030,12129707.97
High,SES-RP2,T,2031,12417973.37
High,EU27,I,2024,4751627
High,EU27,I,2025,4948212.869
High,EU27,I,2026,5115985.379
High,EU27,I,2027,5297840.47
High,EU27,I,2028,5453071.972
High,EU27,I,2029,5563702.909
High,EU27,I,2030,5680555.368
High,EU27,I,2031,5769932.213
High,EU27,TI,2024,4751627
High,EU27,TI,2025,4948212.869
High,EU27,TI,2026,5115985.379
High,EU27,TI,2027,5297840.47
High,EU27,TI,2028,5453071.972
High,EU27,TI,2029,5563702.909
High,EU27,TI,2030,5680555.368
High,EU27,TI,2031,5769932.213
High,EU27,AD,2024,3601133
High,EU27,AD,2025,3833398.626
High,EU27,AD,2026,3990033.779
High,EU27,AD,2027,4160456.479
High,EU27,AD,2028,4322334.409
High,EU27,AD,2029,4455798.016
High,EU27,AD,2030,4602776.646
High,EU27,AD,2031,4740435.219
High,EU27,TAD,2024,3601133
High,EU27,TAD,2025,3833398.626
High,EU27,TAD,2026,3990033.779
High,EU27,TAD,2027,4160456.479
High,EU27,TAD,2028,4322334.409
High,EU27,TAD,2029,4455798.016
High,EU27,TAD,2030,4602776.646
High,EU27,TAD,2031,4740435.219
High,EU27,O,2024,985387
High,EU27,O,2025,1031493.032
High,EU27,O,2026,1072858.145
High,EU27,O,2027,1122453.588
High,EU27,O,2028,1172881.152
High,EU27,O,2029,1218561.02
High,EU27,O,2030,1269958.913
High,EU27,O,2031,1325028.056
High,EU27,TO,2024,985387
High,EU27,TO,2025,1031493.032
High,EU27,TO,2026,1072858.145
High,EU27,TO,2027,1122453.588
High,EU27,TO,2028,1172881.152
High,EU27,TO,2029,1218561.02
High,EU27,TO,2030,1269958.913
High,EU27,TO,2031,1325028.056
High,EU27,T,2024,9338147
High,EU27,T,2025,9813104.528
High,EU27,T,2026,10178877.3
High,EU27,T,2027,10580750.54
High,EU27,T,2028,10948287.53
High,EU27,T,2029,11238061.94
High,EU27,T,2030,11553290.93
High,EU27,T,2031,11835395.49
High,SES-RP3,I,2024,5462509
High,SES-RP3,I,2025,5682077.641
High,SES-RP3,I,2026,5863664.679
High,SES-RP3,I,2027,6060826.592
High,SES-RP3,I,2028,6230051.34
High,SES-RP3,I,2029,6351851.693
High,SES-RP3,I,2030,6481271.165
High,SES-RP3,I,2031,6582816.532
High,SES-RP3,TI,2024,5462509
High,SES-RP3,TI,2025,5682077.641
High,SES-RP3,TI,2026,5863664.679
High,SES-RP3,TI,2027,6060826.592
High,SES-RP3,TI,2028,6230051.34
High,SES-RP3,TI,2029,6351851.693
High,SES-RP3,TI,2030,6481271.165
High,SES-RP3,TI,2031,6582816.532
High,SES-RP3,AD,2024,3330963
High,SES-RP3,AD,2025,3555647.2
High,SES-RP3,AD,2026,3704521.236
High,SES-RP3,AD,2027,3868307.721
High,SES-RP3,AD,2028,4025081.951
High,SES-RP3,AD,2029,4154992.923
High,SES-RP3,AD,2030,4297526.26
High,SES-RP3,AD,2031,4431591.563
High,SES-RP3,TAD,2024,3330963
High,SES-RP3,TAD,2025,3555647.2
High,SES-RP3,TAD,2026,3704521.236
High,SES-RP3,TAD,2027,3868307.721
High,SES-RP3,TAD,2028,4025081.951
High,SES-RP3,TAD,2029,4154992.923
High,SES-RP3,TAD,2030,4297526.26
High,SES-RP3,TAD,2031,4431591.563
High,SES-RP3,O,2024,793651
High,SES-RP3,O,2025,831896.9186
High,SES-RP3,O,2026,870902.3754
High,SES-RP3,O,2027,916166.6903
High,SES-RP3,O,2028,962131.4916
High,SES-RP3,O,2029,1004023.621
High,SES-RP3,O,2030,1050812.593
High,SES-RP3,O,2031,1100609.898
High,SES-RP3,TO,2024,793651
High,SES-RP3,TO,2025,831896.9186
High,SES-RP3,TO,2026,870902.3754
High,SES-RP3,TO,2027,916166.6903
High,SES-RP3,TO,2028,962131.4916
High,SES-RP3,TO,2029,1004023.621
High,SES-RP3,TO,2030,1050812.593
High,SES-RP3,TO,2031,1100609.898
High,SES-RP3,T,2024,9587123
High,SES-RP3,T,2025,10069621.76
High,SES-RP3,T,2026,10439088.29
High,SES-RP3,T,2027,10845301
High,SES-RP3,T,2028,11217264.78
High,SES-RP3,T,2029,11510868.24
High,SES-RP3,T,2030,11829610.02
High,SES-RP3,T,2031,12115017.99
High,Spain,I,2024,466909
High,Spain,I,2025,485158.3111
High,Spain,I,2026,503945.0294
High,Spain,I,2027,517995.0406
High,Spain,I,2028,527568.5273
High,Spain,I,2029,530354.0233
High,Spain,I,2030,532570.0673
High,Spain,I,2031,533131.3032
High,Spain,TI,2024,466909
High,Spain,TI,2025,485158.3111
High,Spain,TI,2026,503945.0294
High,Spain,TI,2027,517995.0406
High,Spain,TI,2028,527568.5273
High,Spain,TI,2029,530354.0233
High,Spain,TI,2030,532570.0673
High,Spain,TI,2031,533131.3032
High,Spain,AD,2024,1356735
High,Spain,AD,2025,1432778.066
High,Spain,AD,2026,1502888.182
High,Spain,AD,2027,1582618.321
High,Spain,AD,2028,1645238.884
High,Spain,AD,2029,1684908.021
High,Spain,AD,2030,1721072.815
High,Spain,AD,2031,1747178.993
High,Spain,TAD,2024,1356735
High,Spain,TAD,2025,1432778.066
High,Spain,TAD,2026,1502888.182
High,Spain,TAD,2027,1582618.321
High,Spain,TAD,2028,1645238.884
High,Spain,TAD,2029,1684908.021
High,Spain,TAD,2030,1721072.815
High,Spain,TAD,2031,1747178.993
High,Spain,O,2024,537874
High,Spain,O,2025,575565.6254
High,Spain,O,2026,602225.1866
High,Spain,O,2027,632078.5091
High,Spain,O,2028,661709.489
High,Spain,O,2029,690903.5049
High,Spain,O,2030,713662.0901
High,Spain,O,2031,735163.5845
High,Spain,TO,2024,537874
High,Spain,TO,2025,575565.6254
High,Spain,TO,2026,602225.1866
High,Spain,TO,2027,632078.5091
High,Spain,TO,2028,661709.489
High,Spain,TO,2029,690903.5049
High,Spain,TO,2030,713662.0901
High,Spain,TO,2031,735163.5845
High,Spain,T,2024,2361518
High,Spain,T,2025,2493502.002
High,Spain,T,2026,2609058.398
High,Spain,T,2027,2732691.871
High,Spain,T,2028,2834516.901
High,Spain,T,2029,2906165.549
High,Spain,T,2030,2967304.973
High,Spain,T,2031,3015473.881
High,Portugal,I,2024,63593
High,Portugal,I,2025,64801.7217
High,Portugal,I,2026,67366.78671
High,Portugal,I,2027,70704.3565
High,Portugal,I,2028,73539.86697
High,Portugal,I,2029,76436.87228
High,Portugal,I,2030,79053.32229
High,Portugal,I,2031,81536.31014
High,Portugal,TI,2024,63593
High,Portugal,TI,2025,64801.7217
High,Portugal,TI,2026,67366.78671
High,Portugal,TI,2027,70704.3565
High,Portugal,TI,2028,73539.86697
High,Portugal,TI,2029,76436.87228
High,Portugal,TI,2030,79053.32229
High,Portugal,TI,2031,81536.31014
High,Portugal,AD,2024,381768
High,Portugal,AD,2025,399605.9971
High,Portugal,AD,2026,419318.3954
High,Portugal,AD,2027,439170.9971
High,Portugal,AD,2028,458629.864
High,Portugal,AD,2029,478661.4167
High,Portugal,AD,2030,489109.6683
High,Portugal,AD,2031,498575.0199
High,Portugal,TAD,2024,381768
High,Portugal,TAD,2025,399605.9971
High,Portugal,TAD,2026,419318.3954
High,Portugal,TAD,2027,439170.9971
High,Portugal,TAD,2028,458629.864
High,Portugal,TAD,2029,478661.4167
High,Portugal,TAD,2030,489109.6683
High,Portugal,TAD,2031,498575.0199
High,Portugal,O,2024,370202
High,Portugal,O,2025,395869.865
High,Portugal,O,2026,412802.8239
High,Portugal,O,2027,431799.6087
High,Portugal,O,2028,449952.7687
High,Portugal,O,2029,465402.1179
High,Portugal,O,2030,482033.0787
High,Portugal,O,2031,496464.3449
High,Portugal,TO,2024,370202
High,Portugal,TO,2025,395869.865
High,Portugal,TO,2026,412802.8239
High,Portugal,TO,2027,431799.6087
High,Portugal,TO,2028,449952.7687
High,Portugal,TO,2029,465402.1179
High,Portugal,TO,2030,482033.0787
High,Portugal,TO,2031,496464.3449
High,Portugal,T,2024,815563
High,Portugal,T,2025,860277.5838
High,Portugal,T,2026,899488.006
High,Portugal,T,2027,941674.9623
High,Portugal,T,2028,982122.4996
High,Portugal,T,2029,1020500.407
High,Portugal,T,2030,1050196.069
High,Portugal,T,2031,1076575.675
Low,NM Area,I,2024,8611887
Low,NM Area,I,2025,8741829.487
Low,NM Area,I,2026,8815063.905
Low,NM Area,I,2027,8756576.406
Low,NM Area,I,2028,8750639.632
Low,NM Area,I,2029,8694153.332
Low,NM Area,I,2030,8655268.295
Low,NM Area,I,2031,8605624.607
Low,NM Area,TI,2024,8611887
Low,NM Area,TI,2025,8741829.487
Low,NM Area,TI,2026,8815063.905
Low,NM Area,TI,2027,8756576.406
Low,NM Area,TI,2028,8750639.632
Low,NM Area,TI,2029,8694153.332
Low,NM Area,TI,2030,8655268.295
Low,NM Area,TI,2031,8605624.607
Low,NM Area,AD,2024,1934134
Low,NM Area,AD,2025,2015236.158
Low,NM Area,AD,2026,2071150.441
Low,NM Area,AD,2027,2084887.904
Low,NM Area,AD,2028,2106541.175
Low,NM Area,AD,2029,2113824.416
Low,NM Area,AD,2030,2126442.796
Low,NM Area,AD,2031,2138083.691
Low,NM Area,TAD,2024,1934134
Low,NM Area,TAD,2025,2015236.158
Low,NM Area,TAD,2026,2071150.441
Low,NM Area,TAD,2027,2084887.904
Low,NM Area,TAD,2028,2106541.175
Low,NM Area,TAD,2029,2113824.416
Low,NM Area,TAD,2030,2126442.796
Low,NM Area,TAD,2031,2138083.691
Low,NM Area,O,2024,142594
Low,NM Area,O,2025,151803.6869
Low,NM Area,O,2026,160206.6453
Low,NM Area,O,2027,163876.641
Low,NM Area,O,2028,167865.2846
Low,NM Area,O,2029,170378.5963
Low,NM Area,O,2030,173286.0739
Low,NM Area,O,2031,176246.3187
Low,NM Area,TO,2024,142594
Low,NM Area,TO,2025,151803.6869
Low,NM Area,TO,2026,160206.6453
Low,NM Area,TO,2027,163876.641
Low,NM Area,TO,2028,167865.2846
Low,NM Area,TO,2029,170378.5963
Low,NM Area,TO,2030,173286.0739
Low,NM Area,TO,2031,176246.3187
Low,NM Area,T,2024,10688615
Low,NM Area,T,2025,10908869.33
Low,NM Area,T,2026,11046420.99
Low,NM Area,T,2027,11005340.95
Low,NM Area,T,2028,11025046.09
Low,NM Area,T,2029,10978356.34
Low,NM Area,T,2030,10954997.16
Low,NM Area,T,2031,10919954.62
Low,Albania,I,2024,17
Low,Albania,I,2025,24.43087979
Low,Albania,I,2026,23.31875232
Low,Albania,I,2027,23.31875232
Low,Albania,I,2028,23.36466336
Low,Albania,I,2029,23.31875232
Low,Albania,I,2030,23.31875232
Low,Albania,I,2031,23.31875232
Low,Albania,TI,2024,17
Low,Albania,TI,2025,24.43087979
Low,Albania,TI,2026,23.31875232
Low,Albania,TI,2027,23.31875232
Low,Albania,TI,2028,23.36466336
Low,Albania,TI,2029,23.31875232
Low,Albania,TI,2030,23.31875232
Low,Albania,TI,2031,23.31875232
Low,Albania,AD,2024,68546
Low,Albania,AD,2025,74877.36549
Low,Albania,AD,2026,76820.47654
Low,Albania,AD,2027,77198.94442
Low,Albania,AD,2028,78146.98595
Low,Albania,AD,2029,78519.52375
Low,Albania,AD,2030,79119.106
Low,Albania,AD,2031,79710.99221
Low,Albania,TAD,2024,68546
Low,Albania,TAD,2025,74877.36549
Low,Albania,TAD,2026,76820.47654
Low,Albania,TAD,2027,77198.94442
Low,Albania,TAD,2028,78146.98595
Low,Albania,TAD,2029,78519.52375
Low,Albania,TAD,2030,79119.106
Low,Albania,TAD,2031,79710.99221
Low,Albania,O,2024,302064
Low,Albania,O,2025,324566.6459
Low,Albania,O,2026,329215.5596
Low,Albania,O,2027,328301.2827
Low,Albania,O,2028,329547.3861
Low,Albania,O,2029,328709.4249
Low,Albania,O,2030,328580.6061
Low,Albania,O,2031,328021.6345
Low,Albania,TO,2024,302064
Low,Albania,TO,2025,324566.6459
Low,Albania,TO,2026,329215.5596
Low,Albania,TO,2027,328301.2827
Low,Albania,TO,2028,329547.3861
Low,Albania,TO,2029,328709.4249
Low,Albania,TO,2030,328580.6061
Low,Albania,TO,2031,328021.6345
Low,Albania,T,2024,370627
Low,Albania,T,2025,399468.4422
Low,Albania,T,2026,406059.3549
Low,Albania,T,2027,405523.5459
Low,Albania,T,2028,407717.7367
Low,Albania,T,2029,407252.2674
Low,Albania,T,2030,407723.0308
Low,Albania,T,2031,407755.9454
Low,Armenia,I,2024,30
Low,Armenia,I,2025,37.67935261
Low,Armenia,I,2026,37.9340724
Low,Armenia,I,2027,38.63042901
Low,Armenia,I,2028,39.42011964
Low,Armenia,I,2029,40.00832068
Low,Armenia,I,2030,40.68852651
Low,Armenia,I,2031,41.36216717
Low,Armenia,TI,2024,30
Low,Armenia,TI,2025,37.67935261
Low,Armenia,TI,2026,37.9340724
Low,Armenia,TI,2027,38.63042901
Low,Armenia,TI,2028,39.42011964
Low,Armenia,TI,2029,40.00832068
Low,Armenia,TI,2030,40.68852651
Low,Armenia,TI,2031,41.36216717
Low,Armenia,AD,2024,39511
Low,Armenia,AD,2025,43320.17832
Low,Armenia,AD,2026,45572.29846
Low,Armenia,AD,2027,45663.93434
Low,Armenia,AD,2028,46404.13839
Low,Armenia,AD,2029,46979.18808
Low,Armenia,AD,2030,47538.47147
Low,Armenia,AD,2031,48065.64867
Low,Armenia,TAD,2024,39511
Low,Armenia,TAD,2025,43320.17832
Low,Armenia,TAD,2026,45572.29846
Low,Armenia,TAD,2027,45663.93434
Low,Armenia,TAD,2028,46404.13839
Low,Armenia,TAD,2029,46979.18808
Low,Armenia,TAD,2030,47538.47147
Low,Armenia,TAD,2031,48065.64867
Low,Armenia,O,2024,59723
Low,Armenia,O,2025,70149.20057
Low,Armenia,O,2026,70359.98595
Low,Armenia,O,2027,71130.98497
Low,Armenia,O,2028,72315.68584
Low,Armenia,O,2029,73011.7579
Low,Armenia,O,2030,73892.52466
Low,Armenia,O,2031,74797.46852
Low,Armenia,TO,2024,59723
Low,Armenia,TO,2025,70149.20057
Low,Armenia,TO,2026,70359.98595
Low,Armenia,TO,2027,71130.98497
Low,Armenia,TO,2028,72315.68584
Low,Armenia,TO,2029,73011.7579
Low,Armenia,TO,2030,73892.52466
Low,Armenia,TO,2031,74797.46852
Low,Armenia,T,2024,99264
Low,Armenia,T,2025,113507.0583
Low,Armenia,T,2026,115970.2185
Low,Armenia,T,2027,116833.5497
Low,Armenia,T,2028,118759.2444
Low,Armenia,T,2029,120030.9543
Low,Armenia,T,2030,121471.6847
Low,Armenia,T,2031,122904.4794
Low,Austria,I,2024,10735
Low,Austria,I,2025,10523.02296
Low,Austria,I,2026,10406.39742
Low,Austria,I,2027,10119.15193
Low,Austria,I,2028,9889.104541
Low,Austria,I,2029,9777.83517
Low,Austria,I,2030,9677.863287
Low,Austria,I,2031,8916.137185
Low,Austria,TI,2024,10735
Low,Austria,TI,2025,10523.02296
Low,Austria,TI,2026,10406.39742
Low,Austria,TI,2027,10119.15193
Low,Austria,TI,2028,9889.104541
Low,Austria,TI,2029,9777.83517
Low,Austria,TI,2030,9677.863287
Low,Austria,TI,2031,8916.137185
Low,Austria,AD,2024,303110
Low,Austria,AD,2025,312745.1381
Low,Austria,AD,2026,317079.5544
Low,Austria,AD,2027,315123.2398
Low,Austria,AD,2028,314967.2384
Low,Austria,AD,2029,313055.4994
Low,Austria,AD,2030,311830.8477
Low,Austria,AD,2031,310588.9135
Low,Austria,TAD,2024,303110
Low,Austria,TAD,2025,312745.1381
Low,Austria,TAD,2026,317079.5544
Low,Austria,TAD,2027,315123.2398
Low,Austria,TAD,2028,314967.2384
Low,Austria,TAD,2029,313055.4994
Low,Austria,TAD,2030,311830.8477
Low,Austria,TAD,2031,310588.9135
Low,Austria,O,2024,1193492
Low,Austria,O,2025,1227217.691
Low,Austria,O,2026,1249623.348
Low,Austria,O,2027,1244799.395
Low,Austria,O,2028,1247959.548
Low,Austria,O,2029,1243122.603
Low,Austria,O,2030,1241107.545
Low,Austria,O,2031,1237945.183
Low,Austria,TO,2024,1193492
Low,Austria,TO,2025,1227217.691
Low,Austria,TO,2026,1249623.348
Low,Austria,TO,2027,1244799.395
Low,Austria,TO,2028,1247959.548
Low,Austria,TO,2029,1243122.603
Low,Austria,TO,2030,1241107.545
Low,Austria,TO,2031,1237945.183
Low,Austria,T,2024,1507337
Low,Austria,T,2025,1550485.852
Low,Austria,T,2026,1577109.3
Low,Austria,T,2027,1570041.787
Low,Austria,T,2028,1572815.891
Low,Austria,T,2029,1565955.938
Low,Austria,T,2030,1562616.256
Low,Austria,T,2031,1557450.233
Low,Azerbaijan,I,2024,7723
Low,Azerbaijan,I,2025,7927.533614
Low,Azerbaijan,I,2026,8073.185436
Low,Azerbaijan,I,2027,7888.525406
Low,Azerbaijan,I,2028,7762.129319
Low,Azerbaijan,I,2029,7588.4658
Low,Azerbaijan,I,2030,7433.904479
Low,Azerbaijan,I,2031,7266.330921
Low,Azerbaijan,TI,2024,7723
Low,Azerbaijan,TI,2025,7927.533614
Low,Azerbaijan,TI,2026,8073.185436
Low,Azerbaijan,TI,2027,7888.525406
Low,Azerbaijan,TI,2028,7762.129319
Low,Azerbaijan,TI,2029,7588.4658
Low,Azerbaijan,TI,2030,7433.904479
Low,Azerbaijan,TI,2031,7266.330921
Low,Azerbaijan,AD,2024,72776
Low,Azerbaijan,AD,2025,76404.83339
Low,Azerbaijan,AD,2026,78063.43537
Low,Azerbaijan,AD,2027,78126.27402
Low,Azerbaijan,AD,2028,78809.00713
Low,Azerbaijan,AD,2029,78921.28843
Low,Azerbaijan,AD,2030,79226.63186
Low,Azerbaijan,AD,2031,79444.06074
Low,Azerbaijan,TAD,2024,72776
Low,Azerbaijan,TAD,2025,76404.83339
Low,Azerbaijan,TAD,2026,78063.43537
Low,Azerbaijan,TAD,2027,78126.27402
Low,Azerbaijan,TAD,2028,78809.00713
Low,Azerbaijan,TAD,2029,78921.28843
Low,Azerbaijan,TAD,2030,79226.63186
Low,Azerbaijan,TAD,2031,79444.06074
Low,Azerbaijan,O,2024,231879
Low,Azerbaijan,O,2025,254632.073
Low,Azerbaijan,O,2026,263355.1428
Low,Azerbaijan,O,2027,266268.5134
Low,Azerbaijan,O,2028,270473.8717
Low,Azerbaijan,O,2029,273240.2407
Low,Azerbaijan,O,2030,276860.028
Low,Azerbaijan,O,2031,280581.2304
Low,Azerbaijan,TO,2024,231879
Low,Azerbaijan,TO,2025,254632.073
Low,Azerbaijan,TO,2026,263355.1428
Low,Azerbaijan,TO,2027,266268.5134
Low,Azerbaijan,TO,2028,270473.8717
Low,Azerbaijan,TO,2029,273240.2407
Low,Azerbaijan,TO,2030,276860.028
Low,Azerbaijan,TO,2031,280581.2304
Low,Azerbaijan,T,2024,312378
Low,Azerbaijan,T,2025,338964.44
Low,Azerbaijan,T,2026,349491.7636
Low,Azerbaijan,T,2027,352283.3128
Low,Azerbaijan,T,2028,357045.0082
Low,Azerbaijan,T,2029,359749.995
Low,Azerbaijan,T,2030,363520.5643
Low,Azerbaijan,T,2031,367291.6221
Low,Belarus,I,2025,2.340412851
Low,Belarus,I,2026,1.697345112
Low,Belarus,I,2027,1.697345112
Low,Belarus,I,2028,1.702730572
Low,Belarus,I,2029,1.697345112
Low,Belarus,I,2030,1.697345112
Low,Belarus,I,2031,1.697345112
Low,Belarus,TI,2025,2.340412851
Low,Belarus,TI,2026,1.697345112
Low,Belarus,TI,2027,1.697345112
Low,Belarus,TI,2028,1.702730572
Low,Belarus,TI,2029,1.697345112
Low,Belarus,TI,2030,1.697345112
Low,Belarus,TI,2031,1.697345112
Low,Belarus,AD,2025,7747.746705
Low,Belarus,AD,2026,7749.958354
Low,Belarus,AD,2027,7878.770073
Low,Belarus,AD,2028,8146.260706
Low,Belarus,AD,2029,8387.107597
Low,Belarus,AD,2030,8664.354553
Low,Belarus,AD,2031,8893.955404
Low,Belarus,TAD,2025,7747.746705
Low,Belarus,TAD,2026,7749.958354
Low,Belarus,TAD,2027,7878.770073
Low,Belarus,TAD,2028,8146.260706
Low,Belarus,TAD,2029,8387.107597
Low,Belarus,TAD,2030,8664.354553
Low,Belarus,TAD,2031,8893.955404
Low,Belarus,O,2025,18226.10688
Low,Belarus,O,2026,18994.50713
Low,Belarus,O,2027,18942.68584
Low,Belarus,O,2028,19106.04413
Low,Belarus,O,2029,19166.79373
Low,Belarus,O,2030,19286.07955
Low,Belarus,O,2031,19421.36392
Low,Belarus,TO,2025,18226.10688
Low,Belarus,TO,2026,18994.50713
Low,Belarus,TO,2027,18942.68584
Low,Belarus,TO,2028,19106.04413
Low,Belarus,TO,2029,19166.79373
Low,Belarus,TO,2030,19286.07955
Low,Belarus,TO,2031,19421.36392
Low,Belarus,T,2025,25976.19399
Low,Belarus,T,2026,26746.16283
Low,Belarus,T,2027,26823.15326
Low,Belarus,T,2028,27254.00756
Low,Belarus,T,2029,27555.59868
Low,Belarus,T,2030,27952.13145
Low,Belarus,T,2031,28317.01666
Low,Belgium/Luxembourg,I,2024,5000
Low,Belgium/Luxembourg,I,2025,4623.543855
Low,Belgium/Luxembourg,I,2026,4491.650698
Low,Belgium/Luxembourg,I,2027,4472.823828
Low,Belgium/Luxembourg,I,2028,4468.396401
Low,Belgium/Luxembourg,I,2029,4443.355578
Low,Belgium/Luxembourg,I,2030,4426.890394
Low,Belgium/Luxembourg,I,2031,4413.475933
Low,Belgium/Luxembourg,TI,2024,5000
Low,Belgium/Luxembourg,TI,2025,4623.543855
Low,Belgium/Luxembourg,TI,2026,4491.650698
Low,Belgium/Luxembourg,TI,2027,4472.823828
Low,Belgium/Luxembourg,TI,2028,4468.396401
Low,Belgium/Luxembourg,TI,2029,4443.355578
Low,Belgium/Luxembourg,TI,2030,4426.890394
Low,Belgium/Luxembourg,TI,2031,4413.475933
Low,Belgium/Luxembourg,AD,2024,381779
